海底捞(长寿路店),be54cde978e60c4179f7969b
深海800米海鲜自助餐厅,5337f560c0f6473ea11de9c4
小芳廷,e0c19cdbfd3e0e094c2fdffb
新南华(长寿店),bba87388f9e45bb9bda822e3
咸亨酒店,56b5a7cf03b8a5293486f4f3
老十七火锅,a5ff83e9276d3b61bca8229a
70后饭吧(常德路店),4edf9fbf76ae998dcc06a45c
老上海菜馆(江湾店),38e48037e9c8bf50363a7182
王家大苑特色龙虾 热气羊肉涮锅(逸仙路),784e905cf7c0334604fef5f7
九香牛蛙店(万安路店),33fbfa83321e54d80bf5ebfc
宁波汉通海鲜大酒店(江湾店),b0d056f2a86ac467cac3dbfc
海底捞火锅逸仙餐厅,dffd631c651616a539221cbb
半岛酒楼·婚宴(逸仙店),be54cde978f80c4179f796b9
肯德基(逸仙餐厅),9f97b1c58b3cbb1fb64f5427
不差钱面馆,38e48037e88ebe50373a7178
粤海酒店328西餐厅,96fb2d046e7c845158109342
麦当劳(上海江湾餐厅),0dc3d82ddd4c427575e5b6dd
一饭碗,f213d31114920e7c9d82ea28
心鲜坊美食茶餐厅,21cb6b81abba251088b98815
咏乐府,a3f21eee231e085d2eb17ea3
肯德基共和餐厅,6fddd7fd4f301b663517dcd5
洞子张老匠火锅（共和新路店）,85721a7e5eb6390d1811d5db
三晋春秋主题餐厅闸北店,160e8590456c6788950319ef
鼎中鼎澳门豆捞(共和新路店),923ffd004c5d70aed82f28f5
小路半月烧,8eb48fa1363452bff32d83c1
汇客美食娱乐广场,589e8cc9a3bbf4fed72ce207
必胜客(共和店),35debf29f7d72c5da6da3927
运时大酒店(环镇北路店),5ffb1816bb72a6466e4760b1
奥灶面,c31faf8197c23f56100daa42
农家土菜馆(上大店),b06953612f540f6102897268
魔锅坊麻辣香锅,cbfa0a3412867172213bf29f
麦当劳(上海上大路DT餐厅),531a5b366313435359bbbcfc
福人海鲜酒楼,3b57201bb083c07102897228
运时大酒店(上大路店),750ec165eb43a7324d3a59b1
巴比馒头(环镇北路店),91c13f932e8232e320f017a4
紫燕百味鸡(环镇北路店),480b24d0743314e89dec2bbd
一品鲜-焖鹅火锅烤鱼,6a2f4969aabc6a76d4851f33
崇明馄饨,fc7675242b989be34e776e20
凡仔汉堡(共江路店),b292b3aa8518424fbf4842b6
老北京羊肉涮锅,5324e92818d52ee97adbd2fe
锅里乾坤,ab32c2a76eaa4fb28bdb7317
小陆海鲜龙虾排档共江店,e889a744430192ac8605bf21
易锅,2c86dd036ce3b42456bfffd4
小吴海鲜排档,a3e8341c012dfa8c4afd3fc5
九门寨石锅鱼(共江路店),630481b1e867ab4778f796b1
鼓浪屿海鲜,f22fbce13265b418f503b8ac
吴氏海鲜烧烤,1ce65fe460f2537db4147fb5
云餐厅（世博店）,9ee392b8d3879758babd63a6
宝莱纳餐厅(世博店),69fcd6df886e0536ca291509
仙炙轩(世博店),8d96925c07d4e25cc1f1cfdd
上海世博洲际酒店巴赛丽意大利餐厅,7c099b7e247a8237f03cbaae
盛会堂中餐厅,9fbfeef279cc065cede4a5d4
上海世博洲际酒店盛会堂中餐厅,9c09a7bf719f68fb9868b4d5
巴赛丽意大利餐厅,4edf9fbf4316e28dcc06a4d4
德国汉堡之家餐厅,956de62b15bb89f8764ff1b9
原味港式茶餐厅,3a82b13acd06f0602902e13f
莫泰酒店(黄浦店),631c4157773dc76030f71da7
方舟餐厅,a25a42b02e0d67a358f6bebb
曹家庄本地菜馆( 康桥店),91419094cc0493fa9f09f74c
重庆鸡公煲(康沈路店),2a7a25ec747aee7a6c3e1b76
老街酒楼,5cc05eb15b5fe85ea8059d65
张记老北京烤鸭(秀沈路店),1a03d4a537f2704cb05c6a7b
好味爱沙县小吃,6c4e839d12e63032d0ff23db
上海祥杰熟食总汇,79172581706e46f99e9d6851
海兰餐饮服务社,e7a7aa6865b0f5622b11d1e8
美灵阁餐馆,9fbfeef2370c3044ece4a5bc
MJ Italian Restanuran,9da4fe9a8c28346995ca0704
鑫龙湾东北菜,9dccce8eb195b078901fc9ce
坛骨论斤,036b1c3e9b79910a2fb90876
家味螺蛳粉中山北路店,480b24d0495619e89cec2b5e
大铁锅,51e2ef7f5c5abb0a4bcc4a3a
长生源粥店(中山北路店),15e1e85ea01cf6bb591093bd
桐庐外婆人家,28e700f15a3d5418095cb336
丰作创作日式料理,ac32fba3a80433728bb988c2
银厨,7643bc665a4b034b0482c21a
鱼下巴湘菜馆,764672e5f3c21bb495ec84e7
何记花甲,f46b75a556eece9e6fc02c6c
云南过桥米线(万航渡路),d24e48ebfe4259adaeee7a9d
东北小菜园,2cc3c8e888977bd54d2fdf3e
吉祥馄饨(万航渡路店),cc0849a00aa61249940319dc
蝶客,d4f4c9094745e1e2b35c6aea
华航饭店,48eb00589c126ab42ee67b9d
巷里巷外粥面铺,3f0ed97b946b7f2d581093c9
福荣祥烧腊(万航渡路店),b3aa435dcc24041215764329
赣湘缘,a12baa406f592b4fe856fa2a
凯福来酒家,2655ccd0b59cb93cf50e77c3
华政黑暗料理街,01ff84225c5f79152ee67bb7
三人行骨头王火锅,2515293fbf21c916eee4a52c
牛百碗(场中路店),c2e65a898c9fdc0114948eaf
鱼林王(彭浦店),cc788fde73cdd39389fc06fb
鑫亮酒家私房菜(少年村路店),3a0a78bd5f44e9e363180905
老北京热气涮羊肉(场中路店),407b182c4398f034f33cbac5
鸡排英雄(少年村路店),606ab0d01a22bc330e3dda28
新宴壹號,ef06a148d556d8f2a11de9eb
大富贵酒楼小吃部(少年村路店),aa9850dbe55077cf03ff2dc0
豪大大香鸡排,2c7e954230fe2b63b23c8130
真得灵咸肉菜饭骨头汤,9f1232c42d94d0019c09f7d1
天水雅居(柳营路店),0ed20a1546fe998e56bfffea
牛牛面馆,732e6e4011fe21d0ebe5828a
新亚大包(共和新路店),04bdf4a38e543056354aaeff
鑫味轩大酒楼,5652bbfcc0e91bde24e0a03d
一品居私房菜,b1a925641edea975b320a8c0
家宴私房菜,7c36512e696bc5db7f29bdab
热度餐厅(柳营路店),c673e8d5c42fe6e4c1f1cff1
豪享来中西餐厅,ead6ad8e0b50df250582c25b
菜兜菜,db5eb73cdeb4300c3fe23187
汉釜宫(盛源广场店),0818f20a719a3ce7e6e9654a
Viagem旅行记创意餐厅,fa6cff676c75bcbbd23ce36d
福大碗牛肉面(政和路店),687c4971ccb4a368373a719f
超越人家,606ab0d0085cce330e3dda0e
小江西农家菜,b64cc1b7e6c26bb18505bfd8
冬冬小炒王,fc2eebd4c9728fc4f7b916a6
菜饭骨头汤,9d1a588f43ff3095f4eafc6e
新巢湖土菜,b39fd8551fc541348c1a896c
台湾小食,15da4f42ed42a011e115f960
黄山鲜肉菜饭骨头汤,479e812c248232494c6d4649
吉祥馄饨(新江湾城店),c7eca12b26563b49e015f985
苏沪人家,adcc630e64ffc5ab2b11d1ef
蓝月湖酒楼,b1c556e857ae7315b52655e7
跃民海鲜楼(世博店),5b25f44623bf15f310293511
食佳传奇火锅(东书房路店),d6c5d9916f8df9f130169b1d
南新家宴,d6c5d9916af4f4f130169bda
蔡家花园,ee4579deab1a6f0dad31e566
蜀歌串舞(东书房路店),a093509d48ca6479b9df8fb7
万州炸酱面,19893784ef4419284c6d46b0
东北串王,05dd7d5f2b844018ad080f6e
九度湘菜,6424cef46cf402365a3ac8e7
阿英煲凉城路餐厅,15a9381079cdfbbc14c8f62c
知味观(场中路店),dffd464266fb4dab3c9a5e0a
林海酒楼,87248d96c0636daa2906ceb9
虹逸坊海鲜大酒店,790d0c296e43d0c1b35c6ae5
景亨宴(场中店),6f707374afccb99a8433049e
辣酷,d93c3429c5e800361c1d1176
何记小菜,750ec165e693da324c3a5961
江湾胜峰颐养苑,d82d6697856b89a7d518b725
灶福铁锅炖,d70e785ab524fabcbda24061
来来餐厅,099d87f4853ef0977f29bd18
安徽土菜馆,d79c9197b4e9d8c1f7231092
新疆喀什烤肉王,49d95938993d225ac61e5131
川渝人家(罗城路),be54cde96a9b7e4178f7965c
衡湘菜馆,7a319fa6c35801a885420e8f
德林火锅(罗城店),0ce65c2df4ea8e402d4733c1
兰州拉面(罗城路),87248d96c0fe6daa2806ce1a
沂蒙炒鸡,e32592797d76330372455bf3
大华饭店,2e00c5ddc7a10705d7851f13
汇湘馆(罗城路店),aafeac7e96afd273cac3dbf8
好再来拉面王,cc12470d8e0b6dabd1f49eac
侬家厨房,5838a1ab374762576c4760f4
老李羊羯子涮锅,05acc2406c5a6501364aae84
老李鱼头泡饼,b245c9d00a1e02e2b35c6acb
潮家牛肉火锅,d266f55768f068f6a2a934eb
情岛海鲜楼,5ce2637d9d342d48af31e5be
圣鑫食府,8cbbbaca63c9f722ede4a5a4
沈家门海鲜(广灵四路店),de324428719b8608a0acc4df
源茂苑酒店餐厅,606ab0d008f6ce330f3ddaf4
海虹宾馆中餐厅,a12baa406ed5244fe856fa5e
杏花楼(凉城店),dffd631c656816a539221cb9
成客酒家,a3e8341c74f3878c4bfd3f8f
深巷子全羊馆,2f9459b4ec6713d459f6bedb
牛牛小菜,887f1a9aa80bfb9b28d7abaf
重庆饭店(绿杨新村西北),7d5f3a0a86821a522db908b8
苏北农家菜馆,f5e3bcae8c26b0d85e17c3de
影影饭店,82d3616c44a1a4baf7b91604
君悦餐饮部,71a7c0dbfead190f3c9a5e80
铭鑫海鲜大酒店,13bbb402752c9f16c8213dcf
鑫旺饭店(祁春路店),979770e14848ce302cb96d88
顺发饭店(祁春路),30ecaa14e48370ecab0dd80f
段氏龙虾(真华路店),739b5446f7269d5f1e580005
重庆鸡公煲(行知路店),fa7da3e87b291e1c43d63eaa
兰州正宗牛肉拉面(行知路),6b0a4f99debc2da4c51e514a
小肥羊(真华路店),46e86fddb2bb1276d03ce3b6
渔翁家常饭,be1ea5ef169afba614948e67
开心龙虾,fb1832f08971d3a5f02d832d
安徽土菜馆大华店,f5e3bcaefaaac2d85f17c3aa
家园春小吃,e93761f642b0b215233bf2b6
明湘府,b6bcc5482dff7ab0df1e52d7
馍馍哥(行知路店),676ffcb8fd164d437ab55c72
光头湘菜(中江路店),cc0849a024976c49940319cf
鱼家日本料理(近铁城市广场店),795c886a57cd538840e1927e
真味川菜(泸定店),4edf9fbf4318e28dcc06a4d2
福建沙县小吃,b3de93dda73a4b6ec6effbd1
小辉哥火锅(近铁城市店),87c9ae1fc570cf56e81e97b6
潮州府砂锅粥(金沙江路店),293313ca4d1c3b7fa8f729d3
寿司王子,a0b57a0f128aaf7f3586f4eb
长宏川菜馆,f5e3bcaef926cdd85e17c3de
鲜味堡(泸定路店),28e700f165044f18095cb3f9
诚湘汇姐妹饭店,75d0881afc571b4e3a04b132
醒目仔香港茶餐厅(武夷路),91c13f932d023de321f01724
长发餐饮,d5464cf8d253704efca7789f
G本部(武夷路店),86afe2ec959039244d554772
蜀九香火锅酒楼(延安西路店),426db8817b40b037734b87b5
三宝粥铺,8f36c83bd459fdfcb23c8187
嘉厨小馆(江苏路店),74465bb9e633e30b26e0a0ca
顺兴(上海延安西路店),3da907f36b36884ab320a875
小肥羊(延安西路店),dffd631c654d16a539221ce2
原食街饭店,34059f976cd36e4d70455be1
衡山小馆(延安路店),bb1d38e4782f30540d0a70e3
曹阿姨炸猪排,5e53af1ad389bf464151c0da
鑫园热气羊肉,3c0ea7c5529a5985fbf0cb42
湘府酒楼(双河路店),2a7a25ec785a927a6c3e1b16
阿三烧鸡公(真建七街坊小区南),4edf9fbf4303e28dcc06a4cb
川沪小厨,91d156ec494ceb522806ce83
方圆村酒家,f11f1426549705f4d81318eb
豪大大台湾大鸡排(桃浦二店),33fbfa83027424d80bf5eb66
高陵路菜场锅贴,0d1f960e4ef9a64f2cb9081f
双河大排挡,5c541834c1333f8daf04574e
鱼羊鲜热气羊肉,e3a7fd13518f544b28b97c7e
沙逊花园,3c0ea7c523c02885faf0cb98
竹园村快餐厅,435d7aea87eed02c5bbbbca3
舒友海鲜大酒楼(西郊店),373cf757bfce17774254d798
玖号公馆,3b89937935088537100daa6f
龙柏饭店3号别墅,bff8fa7de0c80cb9c9213d98
逸和龙柏饭店宴会厅,b533ea4a80c0fb584e6d46f2
佳源,b3aa435dc35707121576433e
白楼,e5a060253a381d50b8df8fad
沙逊餐厅,475cdaa7a3a47006626858d8
阿山饭店(虹桥路),1bf85b25c86631bda0a93498
南香和平价小海鲜,66b599a4ab7892d24f3a5962
华莱士汉堡店(龙柏店),eb3675036f05db0201ec0188
韶山冲湘菜馆,a63970b6846dd5f696ca07ef
肯德基(龙柏餐厅),49d9593887cd5c5ac71e5181
炭吉牛排,cd9a6376505857b757bfffa0
盱眙虾趣龙虾城(黄桦路店),7388dffd6e4c11f2d2ff23a8
龙柏369,ea4a3dc977cb8a374f554781
老盛昌苏州汤包馆,bf3972736b335708ad080fa2
泰煌鸡(黄桦店),f9fd606264cb76060e0e6b81
苏州面馆(黄桦路),3810c879837bd1929c09f742
上海味道,a3a25d3f69a28c99c61e511e
家悦农家菜(三林店),07dd226ba6894a3501294f03
最高鸡密,c724eeb611c3fba7b34c49b8
旺林大酒店,e116be545100d562c91b95d3
品悦酒店·婚宴(三林古镇店),eb3675039d7ca90201ec01b2
三林塘,79cb18db9387744f9d9d68b9
八佰伦韩式自助烤肉,682467db85703078593ac811
跃达大酒店·婚宴(三林路店),b388f9fd8e2bb158b25c6ab2
三林老八样,2a7a25ec7994937a6c3e1b50
大富贵,fe9eb36f33db564aeddfcacc
金钱豹(大酒店延安店),d219bb1d0948808af50e7734
王朝大酒店·婚宴(虹桥店),7fd72311e30c3d865dbe8699
黔香阁(虹中店),cac5fc76860bf3ea2db96d88
新农庄(剑河路总店),af1ae56bb2f8840b4307c19d
上海小南国·婚宴(虹梅店),ea4a3dc977878a374e55477d
徽商会馆,f4460918664dd573b01e369d
肯德基(合川餐厅),56f2f696ae3400990aa8d4c6
唐宫壹号(万豪店),53779b54b28ae7387ec8767a
金钱豹(宴会厅),14a23dfe3fde2977a8175ae2
新加坡泰国村酒楼(兰馨楼西北),80dd070b1c044d9b6e4760b0
阿英煲凉城路餐厅,15a9381079cdfbbc14c8f62c
木萨火锅(奎照路店),24d05508445831b6138824e7
众家亲酒店,e85e25272a7f9d4a95f08c5b
厨房壹号,80772b766660532c4207c1cc
阿三生煎凉城路店,2cfa5cb5e53dad4b593ac837
池沟路早饭一条街,d4034eb30f56a0efc0364456
重庆鸡公煲(奎照路店),ee05a206b3b4e423c27da299
虹逸坊海鲜大酒店,790d0c296e43d0c1b35c6ae5
唐氏肉夹馍,aaa7a465102dfb59fb2213ab
妯娌老鸭粉丝(池沟路店),0a46dc0f1c9cdb47316212b8
文章酒楼(罗香路店),db1f39d49a755976f5c59cc1
枫叶湘味浓南站店,09185c56d73a7b44f11937cc
振鼎鸡(罗秀路店),dffd631c574568a539221cea
麦当劳(上海长桥餐厅),e85e25272be9924a95f08cc1
依依食府(罗秀路店),2fd2beab8dc3ee4b7bdbd281
帆顺酒店,151be7fb8a44b1f55b1093b0
味千拉面(老沪闵路店),5211d21953c472417dc87622
丰裕生煎(罗香路店),cde9e2c7ae13b2ade81e97c1
蔡先生苏州汤包馆(罗香路店),d146b3882fae31c7750269a4
重庆露露,e3a7fd13a605294b28b97cc1
沪上湘,c8b5cdefd8b7cf1a130daa50
金钱豹(上海杨浦店),fd007c5e51ff6a75a8f729c4
舟山警备区上海干休所生活服务中心,3dc9befd7ad18b0fbfa240b4
有油咸肉菜饭店,24d055084bc628b61288246d
江边城外烤全鱼(上海国际时尚中心店),c7fda4a47f108b3b9d82ea5c
1921时尚餐厅,2bb7a1bb5d45f2a5d13ce3a8
三门拾园海鲜面,cfe16160baefeaae077ce866
Ess_Bahn火车餐厅,f7944f9f121da9522811d179
赛百味(国际时尚中心店),f0340881e63d3948a2d23018
比利时啤酒(餐厅店),3af50dca4d877c32223bf2ae
紫燕百味鸡(永泰路店),f4a33da9989082103010af55
西贝莜面村(金谊广场),25b5709cf4fc4f6cf603b89a
70后饭吧(上南店),1c1df84ca33ad5c0770269d7
肯德基(金谊餐厅),2cc3c8e8a72828cf4c2fdf9d
汉堡王(金谊广场店),18b829e8c06d5307eedfcaea
上海汉韵唐风大酒店,2fd2beab9f9e9c4b7adbd252
萨莉亚意式餐厅,febe6a34c0cd1967a8059dc1
豪辣重庆麻辣火锅(上南店),ef01441563480351c036441d
逸飞酒家永泰店,48eb0058869a1cb42fe67b65
呷哺呷哺(浦东金谊广场店),55c111f5e37f24a34d776ec2
微山湖鲁菜馆,1c22c3aaf4774f5b9868b423
川百味农家菜,cde9e2c7ae0db2ade81e97d3
肯德基(高青餐厅),bf29b7022570638009b93a70
大食堂中式茶餐厅,2ab8ff1ed8778400725e808e
万州炸酱面,6ed3083af47314ae2b3a9f73
阿拉麻辣锅,144b58707a37a5110482c26a
阿姐餐厅,28e700f171123318095cb3d3
康师傅私房牛肉面三林餐厅,50f7d146936af4dd72210b6f
重庆鸡公煲(长清店),78bd50f7dfc0a64231870a76
清真兰州拉面,9ff853899dce66db5d0d02b7
宝粤宁波海鲜,b017d179d3a48eb4cf06a4dc
上海人家,8ab0dfc4e5984a0fd9eced8e
华辉港式烧味快餐厅,7d5f3a0a865b1a522cb908d1
共和园酒家,bb1d38e4781e30540d0a7092
南天门海鲜餐厅,fa54c4e2d4e995c20b1cc7f7
兰州正宗牛肉拉面(人民路店),9f97b1c58a8fb41fb64f5450
大块头排挡,504d6113c51d02aa46572652
光头海鲜坊,480b24d04eea1ae89cec2bda
大场面,04ae262adfadf5c5f7e73bd7
滨江欣景大酒店餐厅,92b806d208b903e778b55cb7
避风塘(百联东郊店),5c0c379e78ebbd1e9ee321dd
精悦蓉香锅牛蛙(沪南路店),4306bcd4f63617b477026963
肯德基(御桥餐厅),89fd4ea32c301a5ee5e9653a
和记小菜(东郊百联店),69819cebf36a3e02be484228
必胜客(东郊百联餐厅),05d89b0cbf656e356140a905
呷哺呷哺(浦东百联御桥店),e59b302223bbb6303c9a5eaa
石心亭,d260f5c513a8bf00704b8749
清面坊,d369805e28c5f2542cb96d8c
禾绿回转寿司(东郊百联店),ef952731bf5a420ba3acc4fd
麟笼坊特色小笼包(百联东郊店),68056bbadf76bc8a4207c1f7
三代人酒家,a74481d60908375ff403b8fb
炸鸡韩国,618960f05381e3ded12dd643
汤玛士匹萨店(浦东店),0d1e981ccb3a0d4372455b0c
洲元中韩料理,34989206f6f964309b68b4c8
久悦商务酒店餐厅,18165334473ed41dfb2d61de
汉舍中国菜馆(丁香路店),96b672aa57f6436cce04efd7
比萨之家(联洋店),56f2f696af890f990ba8d4ad
东村韩料理,5e53af1ad3e0bf464151c06d
兰州正宗牛肉拉面(罗山路),fa8c9c6cad08f0ccc51b75b8
茉莉西餐厅,abffa4db44ecb140ddee8b43
